"name","link"
"Toyota Etios Cross 1.4 D-4D GD (Diesel) - Rs. 7,41,500","http://carzoom.in/car-specification/toyota-etios-cross-1-4-4wd-gd-diesel/"
"Toyota Etios Cross 1.5 V (Petrol) - Rs. 7,63,000","http://carzoom.in/car-specification/toyota-etios-cross-1-5-v-petrol/"
"Toyota Etios Cross 1.4 D-4D VD (Diesel) - Rs. 7,71,600","http://carzoom.in/car-specification/toyota-etios-cross-1-4-4wd-vd-diesel/"
"Toyota Etios Liva J PS (Petrol) - Rs. 5,00,145","http://carzoom.in/car-specification/toyota-etios-liva-diesel-v/"
"Toyota Etios Liva G (Petrol) - Rs. 5,17,332","http://carzoom.in/car-specification/toyota-etios-liva-petrol-jjd/"
"Toyota Etios Liva V (Petrol) - Rs. 5,67,393","http://carzoom.in/car-specification/toyota-etios-liva-petrol-v/"
"Toyota Etios Liva VX SP (Petrol) - Rs. 6,18,436","http://carzoom.in/car-specification/toyota-etios-liva-petrol-ggd/"
"Toyota Etios Liva JD (Diesel) - Rs. 6,18,642","http://carzoom.in/car-specification/toyota-etios-liva-diesel-jjd/"
"Toyota Etios Liva GD (Diesel) - Rs. 6,35,832","http://carzoom.in/car-specification/toyota-etios-liva-diesel-ggd/"
"Toyota Etios Liva VD (Diesel) - Rs. 6,70,393","http://carzoom.in/car-specification/toyota-etios-liva-vd-diesel/"
"Toyota Etios Liva VXD (Diesel) - Rs. 7,21,436","http://carzoom.in/car-specification/toyota-etios-liva-vd-sp-diesel/"
"Toyota Etios Xclusive (Petrol) - Rs. 5,98,139","http://carzoom.in/car-specification/toyota-etios-xclusive-petrol/"
"Toyota Etios Xclusive (Diesel) - Rs. 7,10,241","http://carzoom.in/car-specification/toyota-etios-xclusive-diesel/"
"Toyota Fortuner 2WD Manual (Diesel) - Rs. 24,17,200","http://carzoom.in/car-specification/toyota-fortuner-4x2-manual/"
"Toyota Fortuner 2WD MT FY (Diesel) - Rs. 24,34,700","http://carzoom.in/car-specification/toyota-fortuner-4x2-mt-fy/"
"Toyota Fortuner 2WD AT (Diesel) - Rs. 25,17,200","http://carzoom.in/car-specification/toyota-fortuner-4x2-at/"
"Toyota Fortuner 2WD AT TRD Sportivo (Diesel) - Rs. 25,34,700","http://carzoom.in/car-specification/fortuner-the-art-of-power/"
"Toyota Fortuner 4WD MT (Diesel) - Rs. 25,49,429","http://carzoom.in/car-specification/toyota-fortuner-4x4-mt/"
"Toyota Fortuner 4WD AT (Diesel) - Rs. 26,49,429","http://carzoom.in/car-specification/toyota-fortuner-4wd-at-diesel/"
"Volkswagen Cross Polo 1.2 MPI (Petrol) - Rs. 6,99,000","http://carzoom.in/car-specification/volkswagen-cross-polo-1-2-mpi-petrol/"
"Volkswagen Cross Polo 1.2 TDI (Diesel) - Rs. 8,39,600","http://carzoom.in/car-specification/volkswagen-cross-polo-1-2-tdi/"
"Volkswagen Jetta 1.4L TSI MT Trendline (Petrol) - Rs. 13,70,000","http://carzoom.in/car-specification/volkswagen-jetta-1-4l-tsi-mt-petrol-trendline/"
"Volkswagen Jetta 2.0L TDI MT Trendline (Diesel) - Rs. 15,03,816","http://carzoom.in/car-specification/volkswagen-jetta-2-0l-tdi-mt-trendline/"
"Volkswagen Jetta 1.4L TSI MT Comfortline (Petrol) - Rs. 15,17,063","http://carzoom.in/car-specification/volkswagen-jetta-1-4l-tsi-mt-petrol-comfortline/"
"Volkswagen Jetta 2.0L TDI MT Comfortline (Diesel) - Rs. 16,51,184","http://carzoom.in/car-specification/volkswagen-jetta-2-0l-tdi-mt-diesel-comfortline/"
"Volkswagen Jetta 2.0L TDI MT Highline (Diesel) - Rs. 18,58,679","http://carzoom.in/car-specification/volkswagen-jetta-2-0l-tdi-mt-diesel-highline/"
"Volkswagen Jetta 2.0L TDI AT Highline (Diesel) - Rs. 19,44,785","http://carzoom.in/car-specification/volkswagen-jetta-2-0l-tdi-at-diesel-highline/"
"Volkswagen New Phaeton 3.6L (Petrol) - Rs. 77,29,000","http://carzoom.in/car-specification/volkswagen-new-phaeton-3-6l-petrol/"
"Volkswagen Passat Trendline MT (Diesel) - Rs. 22,06,000","http://carzoom.in/car-specification/volkswagen-passat-trendline-mt-diesel/"
"Volkswagen Passat Comfortline DSG (Diesel) - Rs. 25,28,206","http://carzoom.in/car-specification/volkswagen-passat-comfortline-dsg-diesel/"
"Volkswagen Passat Highline DSG (Diesel) - Rs. 27,26,000","http://carzoom.in/car-specification/volkswagen-passat-highline-dsg-diesel/"
"Volkswagen Polo 1.2L Trendline (Petrol) - Rs. 5,35,400","http://carzoom.in/car-specification/volkswagen-polo-1-2l-trendline-petrol/"
"Volkswagen Polo 1.2L Comfortline (Petrol) - Rs. 5,97,400","http://carzoom.in/car-specification/volkswagen-polo-1-2l-comfortline-petrol/"
"Volkswagen Polo 1.2L Highline (Petrol) - Rs. 6,49,300","http://carzoom.in/car-specification/volkswagen-polo-1-2l-highline-petrol/"
"Volkswagen Polo 1.5L Trendline (Diesel) - Rs. 6,70,300","http://carzoom.in/car-specification/volkswagen-polo-1-5l-trendline-diesel/"
"Volkswagen Polo 1.5L Comfortline (Diesel) - Rs. 7,32,500","http://carzoom.in/car-specification/volkswagen-polo-1-5l-comfortline-diesel/"
"Volkswagen Polo 1.5L Highline (Diesel) - Rs. 7,84,400","http://carzoom.in/car-specification/volkswagen-polo-1-5l-highline-diesel/"
"Volkswagen Polo GT TDI (Diesel) - Rs. 7,99,800","http://carzoom.in/car-specification/volkswagen-polo-gt-tdi-diesel-2/"
"Volkswagen Polo GT TSI (Petrol) - Rs. 8,49,700","http://carzoom.in/car-specification/volkswagen-polo-gt-tsi-petrol/"
"Volkswagen Taigun -Expected Specification - Rs. 11,78,000","http://carzoom.in/car-specification/volkswagen-taigun-petrol/"
"Volkswagen Up - Expected Specification - Rs. 3,60,000","http://carzoom.in/car-specification/volkswagen-up-petrol/"
"Volkswagen Vento Trendline (Petrol) - Rs. 7,85,000","http://carzoom.in/car-specification/volkswagen-vento-trendline-petrol/"
"Volkswagen Vento Comfortline MT (Petrol) - Rs. 8,67,000","http://carzoom.in/car-specification/volkswagen-vento-comfortline-mt-petrol/"
"Volkswagen Vento Trendline (Diesel) - Rs. 9,10,000","http://carzoom.in/car-specification/volkswagen-vento-trendline-diesel/"
"Volkswagen Vento Highline MT (Petrol) - Rs. 9,42,000","http://carzoom.in/car-specification/volkswagen-vento-highline-mt-petrol/"
"Volkswagen Vento Comfortline AT (Petrol) - Rs. 9,87,400","http://carzoom.in/car-specification/volkswagen-vento-comfortline-at-petrol/"
"Volkswagen Vento Comfortline MT (Diesel) - Rs. 9,92,000","http://carzoom.in/car-specification/volkswagen-vento-comfortline-mt-diesel/"
"Volkswagen Vento Highline AT (Petrol) - Rs. 10,62,000","http://carzoom.in/car-specification/volkswagen-vento-highline-at-petrol/"
"Volkswagen Vento Highline MT (Diesel) - Rs. 10,67,000","http://carzoom.in/car-specification/volkswagen-vento-highline-mt-diesel/"
"Volkswagen Vento Comfortline AT (Diesel) - Rs. 11,12,000","http://carzoom.in/car-specification/volkswagen-vento-comfortline-at-diesel/"
"Volkswagen Vento Highline AT (Diesel) - Rs. 11,87,000","http://carzoom.in/car-specification/volkswagen-vento-highline-at-diesel/"
"Volvo S60 Kinetic D4 (Diesel) - Rs. 31,90,000","http://carzoom.in/car-specification/volvo-s60-kinetic-d4-diesel/"
"Volvo S60 Summum D4 (Diesel) - Rs. 33,90,000","http://carzoom.in/car-specification/volvo-s60-summum-d4-diesel/"
"Volvo S60 Summum D5 (Diesel) - Rs. 36,90,000","http://carzoom.in/car-specification/volvo-s60-summum-d5-diesel/"
"Volvo S60 T6 - Rs. 42,00,000","http://carzoom.in/car-specification/volvo-s60-t6/"
"Volvo S80 Summum D4 (Diesel) - Rs. 41,35,000","http://carzoom.in/car-specification/volvo-s80-summum-d4-diesel/"
"Volvo S80 Summum D5 (Diesel) - Rs. 44,80,000","http://carzoom.in/car-specification/volvo-s80-summum-d5-diesel/"
"Volvo V40 D3 Kinetic (Diesel) - Rs. 24,75,000","http://carzoom.in/car-specification/volvo-v40-d3-kinetic-diesel/"
"Volvo V40 D3 R-Design (Diesel) - Rs. 27,70,000","http://carzoom.in/car-specification/volvo-v40-d3-r-design-diesel/"
"Volvo V40 D3 Cross Country (Diesel) - Rs. 31,80,000","http://carzoom.in/car-specification/volvo-v40-t4-cross-country/"
"Volvo V40 T4 Cross Country (Petrol) - Rs. 32,40,000","http://carzoom.in/car-specification/volvo-v40-t4-cross-country-petrol/"
"Volvo XC 90 D5 Momentum(Diesel) - Rs. 64,90,000","http://carzoom.in/car-specification/volvo-xc-90-d5-momentumdiesel/"
"Volvo XC 90 D5 Inscription(Diesel) - Rs. 77,90,000","http://carzoom.in/car-specification/volvo-xc-90-d5-inscriptiondiesel/"
